"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Oosterhout";826;"Oosterhout";55982;"10-06-2020";"23-06-2020";2;3,6;0;0;1;1,8
"Ooststellingwerf";85;"Ooststellingwerf";25469;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Opmeer";432;"Opmeer";11836;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Opsterland";86;"Opsterland";29733;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Oss";828;"Oss";91915;"10-06-2020";"23-06-2020";8;8,7;0;0;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"10-06-2020";"23-06-2020";2;14,3;0;0;0;0
"Oudewater";589;"Oudewater";10230;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"10-06-2020";"23-06-2020";5;10,4;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"10-06-2020";"23-06-2020";4;12,4;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"10-06-2020";"23-06-2020";3;6,9;0;0;0;0
"Pekela";765;"Pekela";12196;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"10-06-2020";"23-06-2020";3;5,4;0;0;0;0
"Purmerend";439;"Purmerend";81249;"10-06-2020";"23-06-2020";6;7,4;0;0;1;1,2
"Putten";273;"Putten";24112;"10-06-2020";"23-06-2020";3;12,4;0;0;0;0
"Raalte";177;"Raalte";37712;"10-06-2020";"23-06-2020";4;10,6;0;0;1;2,7
"Reimerswaal";703;"Reimerswaal";22730;"10-06-2020";"23-06-2020";1;4,4;0;0;0;0
"Renkum";274;"Renkum";31419;"10-06-2020";"23-06-2020";2;6,4;0;0;0;0
"Renswoude";339;"Renswoude";5444;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Rheden";275;"Rheden";43761;"10-06-2020";"23-06-2020";5;11,4;0;0;0;0
"Rhenen";340;"Rhenen";20119;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"10-06-2020";"23-06-2020";12;26;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"10-06-2020";"23-06-2020";4;10,5;0;0;0;0
"Rijswijk";603;"Rijswijk";54450;"10-06-2020";"23-06-2020";5;9,2;0;0;0;0
"Roerdalen";1669;"Roerdalen";20574;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Roermond";957;"Roermond";58260;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Roosendaal";1674;"Roosendaal";77251;"10-06-2020";"23-06-2020";2;2,6;0;0;0;0
"Rotterdam";599;"Rotterdam";651157;"10-06-2020";"23-06-2020";152;23,3;5;0,8;4;0,6
"Rozendaal";277;"Rozendaal";1704;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"10-06-2020";"23-06-2020";1;4,4;1;4,4;0;0
"Schagen";441;"Schagen";46483;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Schiedam";606;"Schiedam";78730;"10-06-2020";"23-06-2020";10;12,7;0;0;0;0
