"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Oegstgeest";579;"Oegstgeest";24840;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Oirschot";823;"Oirschot";18714;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Oisterwijk";824;"Oisterwijk";26245;"24-06-2020";"07-07-2020";1;3,8;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Ommen";175;"Ommen";18009;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"24-06-2020";"07-07-2020";6;20,3;1;3,4;0;0
"Oosterhout";826;"Oosterhout";55982;"24-06-2020";"07-07-2020";4;7,1;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Opmeer";432;"Opmeer";11836;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Opsterland";86;"Opsterland";29733;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Oss";828;"Oss";91915;"24-06-2020";"07-07-2020";4;4,4;0;0;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Oudewater";589;"Oudewater";10230;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"24-06-2020";"07-07-2020";2;6,2;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Pekela";765;"Pekela";12196;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"24-06-2020";"07-07-2020";12;21,7;0;0;0;0
"Purmerend";439;"Purmerend";81249;"24-06-2020";"07-07-2020";2;2,5;0;0;0;0
"Putten";273;"Putten";24112;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Raalte";177;"Raalte";37712;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Renkum";274;"Renkum";31419;"24-06-2020";"07-07-2020";1;3,2;0;0;0;0
"Renswoude";339;"Renswoude";5444;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"24-06-2020";"07-07-2020";1;7,6;0;0;0;0
"Rheden";275;"Rheden";43761;"24-06-2020";"07-07-2020";1;2,3;0;0;0;0
"Rhenen";340;"Rhenen";20119;"24-06-2020";"07-07-2020";0;0;0;0;0;0
